Gene ID	Ensembl ID	Adipose Subcutaneous	Adipose Visceral (Omentum)	Adrenal Gland	Artery Aorta	Artery Coronary	Artery Tibial	Bladder	Brain Amygdala	Brain Anterior cingulate cortex (BA24)	Brain Caudate (basal ganglia)	Brain Cerebellar Hemisphere	Brain Cerebellum	Brain Cortex	Brain Frontal Cortex (BA9)	Brain Hippocampus	Brain Hypothalamus	Brain Nucleus accumbens (basal ganglia)	Brain Putamen (basal ganglia)	Brain Spinal cord (cervical c-1)	Brain Substantia nigra	Breast Mammary Tissue	Cells Cultured fibroblasts	Cells EBV transformed lymphocytes	Cervix Ectocervix	Cervix Endocervix	Colon Sigmoid	Colon Transverse	Esophagus Gastroesophageal Junction	Esophagus Mucosa	Esophagus Muscularis	Fallopian Tube	Heart Atrial Appendage	Heart Left Ventricle	Kidney Cortex	Kidney Medulla	Liver	Lung	Minor Salivary Gland	Muscle Skeletal	Nerve Tibial	Ovary	Pancreas	Pituitary	Prostate	Skin Not Sun Exposed Suprapubic	Skin Sun Exposed Lower leg	Small Intestine Terminal Ileum	Spleen	Stomach	Testis	Thyroid	Uterus	Vagina	Whole Blood
MBTPS2	ENSG00000012174.11	5.9504	5.51576	7.1425	7.31846	7.32478	7.89001	5.62064	2.06511	2.7518	2.18495	10.1001	6.32565	2.37719	4.41983	2.23115	2.85924	1.89547	1.82756	4.95719	2.37927	5.78606	16.5804	7.35167	6.83504	8.0965	5.12328	3.09769	4.78213	3.18329	4.81218	7.29169	2.95765	1.81365	1.87894	2.79071	3.22649	4.59963	4.38545	3.34853	7.36818	9.01154	2.2498	4.58619	4.5852	3.80311	4.12538	2.80324	2.61321	3.18303	2.66408	5.32287	8.13115	5.11253	0.325135
SMS	ENSG00000102172.15	41.6344	38.304	101.218	79.5053	68.1052	64.4424	61.4022	43.0273	60.7581	38.3477	104.611	81.3472	51.433	76.8019	28.2376	43.5836	39.6849	29.4402	31.8646	33.3678	48.0278	123.236	143.562	67.7738	69.3316	74.9885	49.5459	58.8438	35.9842	57.4884	51.0584	34.7217	23.5176	52.8423	92.291	14.7456	58.5225	49.2747	20.6377	52.2787	131.613	13.472	52.2577	87.292	28.095	26.6684	41.5997	40.0476	35.4728	32.0064	88.1701	69.9231	52.052	13.006
PTCHD1	ENSG00000165186.11	0.228924	0.124208	0.0252037	0.325344	1.23615	6.92746	3.15265	1.08674	1.85873	1.92891	22.5699	23.1811	2.06967	2.19879	0.529593	1.61221	2.03831	1.18059	0.505337	1.39121	0.840358	0.00346186	0.0063687	5.08124	4.09956	11.7985	2.08254	3.71388	0.25686	2.93832	0.486403	0.124409	0.0282883	0.0342715	0.0356832	0.0143409	0.298657	1.54842	0.0896087	0.157622	0.0386235	0.018095	1.53726	2.10067	0.128179	0.203179	0.477825	0.227172	0.442499	0.387547	0.295284	4.64835	1.42299	0.00510888
KLHL15	ENSG00000174010.9	4.23292	5.94832	8.92672	5.68799	4.936	5.63248	3.73671	2.16895	2.36549	3.09064	6.44912	5.29308	2.57236	3.35447	2.10654	3.0273	3.02541	2.28355	3.09244	1.84046	4.175	7.05054	10.0706	4.80985	5.5025	5.53226	3.55217	6.82109	3.58759	6.00267	8.74927	2.45897	1.77244	1.5538	3.52917	3.8844	5.30555	3.61126	2.8705	5.40159	9.6771	2.46776	6.76784	4.55045	3.38379	3.17627	4.24791	4.01973	3.63814	22.2194	5.69607	6.47288	3.72309	1.45226
EIF2S3	ENSG00000130741.10	87.9019	79.2392	64.9018	90.6317	87.8262	107.279	106.858	23.2667	26.1022	26.8454	73.5061	50.1954	25.8281	36.466	21.1872	23.3624	26.7233	21.7437	37.8004	23.9761	84.4651	176.611	246.428	149.52	151.768	101.69	71.8652	81.5089	81.4215	81.5781	133.353	34.523	25.2417	39.5806	53.2737	30.7749	88.9196	71.874	42.9804	90.3927	197.032	52.7618	51.1814	76.6551	86.3461	81.3774	75.346	79.7031	72.4148	28.1493	86.5904	148.425	113.163	47.4341
POLA1	ENSG00000101868.10	6.28797	5.33245	2.87117	6.08135	6.14276	8.64153	7.11389	2.33444	2.18355	2.46227	6.20864	5.46893	2.49274	2.49313	2.3489	2.69583	2.3405	2.15818	4.57991	2.5795	6.43637	7.58685	21.0726	8.82669	9.15647	7.20539	4.91808	6.33208	5.60787	6.76316	8.36223	3.22524	1.63857	1.59715	2.60471	1.05288	5.77863	4.53576	3.60699	11.7822	9.42595	1.86032	3.36318	5.41789	6.54778	6.65617	5.11121	4.4865	3.60309	5.26776	5.24815	8.92352	7.52557	0.704098
ARX	ENSG00000004848.7	0	0	0.0211473	0	0.0127725	0	0.0236552	5.71978	11.7009	7.42073	0.0183564	0.0169578	9.86111	10.9205	4.00366	3.09117	7.46906	5.71111	0.0232149	0.334025	0.0381027	0	0.0323503	0.0382182	0.0329871	0	0.155784	0	0.0107701	0	0.123078	0	0	0.0201364	0.0190964	0	0.14613	0.164234	6.05585	0	139.12	0.476431	0.508423	0.361393	0.0319582	0.02728	0.375512	0.0565249	0.851059	7.85677	0.217022	0.00395954	0.0247743	0
IL1RAPL1	ENSG00000169306.9	0.0882994	0.0487147	0	0.0218502	0.0554658	0.0148483	0.529278	0.634419	0.512525	0.672617	0.442533	0.389392	0.686211	0.718324	0.78705	0.555657	0.556243	0.64416	1.68965	0.683431	0.0445527	0.0292026	0	0.0906908	0.0678837	0.241243	0.0929933	0.178422	0.0309263	0.143684	0.0330341	0.250319	0.170455	0.0144768	0.0129315	0	0.0174587	0.0296134	0.0331467	2.40766	0.161071	0	0.129276	0.117029	0.0218745	0.0248679	0.0801022	0	0.057636	0.174746	0.0807444	0.0463083	0.126632	0
GK	ENSG00000198814.12	2.23297	2.25137	4.22362	2.59058	2.88559	2.60696	2.44111	1.3192	1.77509	1.79144	3.7842	3.56252	2.19385	2.60186	1.39286	2.22054	2.19795	1.37972	2.30905	1.73115	2.34697	10.2664	9.61854	1.81093	2.52709	2.08853	3.02892	2.03551	4.11722	2.10724	3.1651	1.73662	1.89977	6.83181	6.40034	14.3323	14.9195	6.76772	0.81111	4.08065	3.07758	0.86596	5.8437	2.48758	3.53629	3.50094	7.06748	7.54565	1.75226	4.00323	3.41872	2.97254	2.44105	25.9514
DMD	ENSG00000198947.15	9.74632	5.31517	4.54599	27.219	20.059	28.2241	11.0716	3.52136	3.69126	3.73298	4.28072	4.1149	3.40572	4.18202	3.368	2.92211	2.74232	2.82945	2.5613	2.55075	7.30808	1.19767	4.26212	5.8622	5.9699	25.6333	7.52865	15.4223	1.53855	18.1495	14.5789	10.535	7.65436	0.920866	1.07297	4.0945	3.95655	7.53116	23.0878	44.4571	7.99512	4.86247	2.302	5.66894	4.9726	4.87971	2.5375	0.460759	4.45755	3.19906	4.66461	15.2909	3.50701	0.0321117
TSPAN7	ENSG00000156298.12	82.6425	62.8144	59.7191	31.5988	43.18	26.9791	35.0711	255.18	411.423	446.143	626.089	347.774	364.789	595.291	260.453	208.478	521.004	354.961	86.4358	114.624	67.6538	0.271979	0.24729	34.4774	57.4674	32.8454	47.9856	42.0114	23.0012	39.4306	72.0204	48.8886	9.93191	22.516	25.6278	4.36758	70.4398	17.9676	93.0804	63.1377	19.6543	7.14957	82.1923	22.0355	16.6642	19.3814	34.2731	45.0664	12.9945	5.74556	47.157	74.297	32.6426	0.745113
BCOR	ENSG00000183337.16	10.1986	8.44857	9.97134	17.6086	13.7197	26.9516	12.4314	2.27118	2.21007	2.79309	6.50424	7.29121	3.88835	3.24736	2.55269	2.74625	2.47014	2.30173	5.35883	2.48125	10.3325	10.0838	12.0705	13.6049	14.632	14.3143	8.64752	10.7347	10.5473	10.2531	14.0518	6.40019	4.05541	5.34581	8.40574	3.95689	13.5191	10.4613	8.77517	17.7747	19.6378	4.57671	12.1867	12.0866	12.2979	13.6852	9.69552	9.07904	8.46352	10.5405	17.1603	15.3797	11.6905	1.31538
ATP6AP2	ENSG00000182220.14	82.9683	64.8232	57.6881	154.363	122.558	121.598	69.8064	48.1034	65.8182	56.9771	90.5134	60.8654	62.2911	105.779	45.5756	63.7811	63.2149	44.5185	59.4769	46.7812	70.776	171.56	58.4266	94.6089	93.2017	68.606	49.2609	67.574	50.7069	64.8027	80.0234	29.3445	13.5654	54.6331	59.795	23.3012	87.9327	44.2686	10.3226	94.1917	78.0427	13.7301	49.4887	57.1886	68.3538	74.6394	46.1915	56.021	30.1887	33.7295	139.495	106.118	70.2533	37.9405
USP9X	ENSG00000124486.12	25.2242	24.2409	25.4873	31.542	31.0523	35.4751	29.6735	9.81926	11.9477	11.3501	24.9664	24.0413	15.4766	16.4746	10.5197	13.146	12.2833	9.40612	14.8331	10.9611	23.3887	44.7768	39.9353	28.7298	31.1154	25.7092	20.1263	30.0999	21.609	32.5494	31.274	13.3732	9.58784	9.69242	14.0249	11.3041	30.0693	18.2129	27.6647	31.6711	26.5541	9.83678	20.3266	20.0198	22.1148	22.9162	24.2738	20.1524	16.0534	29.9622	27.7812	33.013	26.3587	12.1344
DDX3X	ENSG00000215301.9	134.03	144.519	83.2407	121.721	125.667	125.967	113.084	27.8512	31.017	31.5719	74.6543	65.3944	38.1688	43.7354	26.17	35.5401	31.346	24.0683	45.2924	29.5484	126.465	124.839	122.07	158.248	155.845	108.279	81.1424	107.006	112.584	106.142	182.406	49.4473	31.9662	41.7892	49.9202	38.7557	131.628	82.2935	69.2858	108.787	173.076	28.5439	74.0753	79.7883	108.147	105.946	97.074	106.615	71.258	106.651	118.02	180.877	149.064	49.0244
CASK	ENSG00000147044.20	6.00471	5.45576	6.41103	10.4678	9.82515	9.86016	7.85546	4.93536	5.53325	5.27691	12.1918	10.2457	5.39821	6.6822	5.01074	7.13478	5.13323	3.66698	4.30575	4.86681	6.59555	9.02063	3.42156	8.27039	8.88174	5.83691	7.48232	5.78666	6.7957	5.78814	9.4436	2.37357	1.26002	2.66379	4.20071	1.92938	7.50799	8.93824	1.71137	7.72149	10.1675	3.16392	6.20447	6.45158	6.8506	6.7673	9.66015	5.31217	6.28956	2.05846	5.99421	9.19006	8.49936	0.756983
MAOA	ENSG00000189221.9	133.87	90.5016	28.8691	64.3841	77.9815	116.518	118.364	16.4964	15.9974	15.6652	4.3521	5.33907	16.0368	15.4575	11.151	18.9247	15.8932	13.4836	7.82864	18.514	78.9409	46.9589	0.137781	45.5917	36.8388	86.1652	110.028	101.096	55.7233	125.752	77.1664	27.5406	23.5246	32.2628	34.9408	34.8161	100.672	36.5706	12.1212	44.5257	57.2332	20.5976	4.69423	65.2465	46.8977	42.1251	131.613	7.86311	55.8123	8.65969	114.969	40.1662	63.1412	1.38213
NDP	ENSG00000124479.8	0.287286	0.102083	0.0635533	0.426862	0.369013	0.218145	0.519462	23.7143	24.9575	30.1145	39.9584	34.8512	26.382	27.6349	17.8445	13.9962	26.0911	23.8569	11.3832	17.5291	1.80777	0.238903	0	13.0895	20.1837	0.273449	0.161608	0.305786	0.0707326	0.238874	17.7657	0.0664531	0.0546988	0.0344485	0.222305	0	0.0724834	0.175296	0.038259	9.99983	38.9487	0	0.115667	3.92435	0.371929	0.313931	0.345542	0.0712934	0.225082	1.23649	0.375673	14.9701	3.441	0
KDM6A	ENSG00000147050.14	11.7077	9.0926	7.83545	10.7185	10.4683	12.3659	10.8188	2.6648	2.56538	2.99484	11.6157	11.5282	4.04015	3.34518	2.92483	3.06834	2.82742	2.44494	6.03911	2.91412	12.076	8.33496	14.9058	21.1911	23.307	9.6755	9.24271	9.18333	10.5876	8.31532	20.8175	4.4134	2.90692	3.7651	5.19448	4.42824	14.1874	11.9556	6.05125	15.4161	25.4453	4.66028	10.4253	10.8392	17.9027	18.0728	14.1438	12.7693	10.4224	23.4305	14.5373	24.0491	22.1228	7.47725
SLC9A7	ENSG00000065923.9	1.08064	0.707904	5.09059	2.35764	2.04646	1.14928	1.05423	5.92105	7.45664	24.4648	19.1765	15.3185	8.03087	10.7428	4.46881	10.9863	35.0711	16.5172	2.92021	4.25855	2.86506	18.7474	36.7979	1.12897	1.44443	1.2319	0.903982	1.53371	3.07394	1.30883	1.38886	1.19339	0.696578	1.57655	4.4521	2.34381	1.94773	4.25937	4.6072	3.04654	8.81828	2.50961	20.5329	5.68826	2.57476	2.24289	2.30262	5.26812	5.45137	1.73875	6.95445	1.37786	2.84543	0.701184
RBM10	ENSG00000182872.15	43.7698	42.1174	39.6469	49.6531	47.0829	49.9591	59.0032	24.3843	28.3787	29.9542	109.855	108.497	38.4845	35.8966	25.5884	29.2387	30.6644	25.8932	31.5329	23.6426	47.931	46.6578	68.1075	84.9308	78.1691	54.2496	44.9402	51.2749	52.0103	48.3831	82.3004	26.1116	19.1329	26.0074	40.9775	23.0805	53.5957	39.8342	21.4884	72.5743	94.1938	22.807	79.7162	72.5935	48.1289	48.6205	48.2948	61.3083	36.4112	31.2541	80.9872	82.2133	64.2945	34.1563
SYN1	ENSG00000008056.13	0.754265	2.38019	1.48667	1.93568	2.88	1.72413	1.11644	91.2307	208.058	59.7698	219.195	243.494	294.14	295.217	99.5661	101.24	90.1213	45.3673	10.3527	28.6491	0.728481	0.646231	0.541197	0.983742	1.62852	4.14177	1.90425	1.51807	0.329644	1.72483	1.86437	5.33806	5.25629	0.737319	0.612806	0.499772	2.35965	0.9626	0.464105	2.65734	3.36266	0.847554	48.4989	1.85011	0.860886	0.845177	1.16939	0.864599	0.938265	3.54338	0.616144	1.22144	0.98203	0.854946
FTSJ1	ENSG00000068438.14	26.8228	24.2016	21.4175	31.1619	28.8816	26.5136	23.2239	9.12198	11.1547	11.7232	32.0532	30.4413	13.3749	14.6384	9.81524	11.6731	15.7928	10.4031	13.2355	9.09716	27.1123	48.7059	37.9255	31.0071	34.6744	18.9808	16.4429	20.1966	22.6323	19.9644	31.777	11.2821	6.5557	9.93484	16.5935	7.45833	28.0525	24.2495	10.7096	33.4718	31.6952	13.1208	27.7697	23.1454	23.7919	25.4329	19.4414	27.8127	16.7701	23.3598	32.4668	33.2816	29.3245	8.17077
PORCN	ENSG00000102312.21	13.4436	9.28586	61.5951	16.9246	13.1546	12.1974	16.3539	9.95343	13.9749	12.4387	46.1095	49.7862	20.156	21.0889	11.5148	12.037	15.9719	11.199	8.9525	8.0492	12.7324	23.699	13.199	18.3291	21.3429	14.8188	8.70389	14.6773	19.026	14.9361	16.8871	11.8311	7.51952	4.62927	6.89751	1.67511	13.7438	12.8455	6.15439	16.018	13.4113	4.03034	13.5066	14.135	12.7617	14.6726	11.0438	13.8515	10.3899	15.5557	20.1268	20.686	17.4835	4.74424
EBP	ENSG00000147155.10	14.2799	11.9788	90.1402	12.1972	11.6824	10.6408	13.4788	8.70544	11.428	9.05663	37.2862	38.0981	12.6261	14.3262	9.17432	12.8272	11.6626	8.04445	11.9689	7.79496	15.0064	27.3836	55.7543	14.577	17.5799	12.5925	31.5397	12.2248	63.2581	12.3768	15.3662	21.5671	14.8442	20.51	22.8874	96.7254	27.0945	28.1816	3.09292	16.373	17.8161	9.60196	17.69	24.6239	37.046	34.1706	36.1377	25.9384	23.3157	19.5148	23.5676	15.4607	40.9351	10.5818
PQBP1	ENSG00000102103.15	54.3626	47.8918	52.8361	65.4625	60.3757	69.9644	62.2165	30.2933	37.3377	35.0256	104.835	94.1772	43.0903	46.3949	30.6083	41.4332	37.8071	29.978	43.1089	31.2411	58.811	45.373	57.1129	84.79	96.4523	71.2056	53.3996	64.1172	52.2234	57.0684	78.9642	30.3548	24.8381	31.0463	38.8981	35.1603	61.1372	51.29	34.2287	64.1956	111.62	32.968	82.0195	72.8166	66.7877	65.4107	59.0776	72.4714	53.2373	27.3616	75.3697	93.4788	68.5792	30.8454
SLC35A2	ENSG00000102100.15	9.68074	10.5535	14.5576	12.9725	11.6984	8.96918	10.5529	4.03766	5.34254	4.98876	6.72111	7.17331	6.81722	8.12689	4.34147	6.17346	5.48645	4.24814	7.60704	4.55584	11.3816	22.3239	14.3179	13.2339	14.4899	7.68766	13.0307	7.77794	16.9417	7.85581	11.2482	5.32484	3.75706	7.96439	14.5278	9.77521	16.6825	16.6129	3.93703	15.8165	9.20446	8.4773	20.4039	13.021	15.8621	16.3633	11.872	11.972	10.8059	7.8707	16.0075	12.0557	13.6176	5.55086
OTUD5	ENSG00000068308.13	54.6465	46.9825	48.9836	66.0917	61.255	67.0253	63.0299	37.4947	52.5219	40.2929	92.4829	90.6615	60.089	64.3107	36.2238	46.4362	52.0755	32.5699	37.7127	31.8545	53.208	55.0617	63.0007	71.9867	77.2918	63.5088	46.2923	59.3311	42.1195	56.6277	80.427	20.4345	13.7988	30.1031	46.3861	21.2673	64.8769	44.0087	23.6383	77.9066	82.0467	18.9647	71.8913	68.7377	56.1006	59.0477	57.3724	83.5626	36.2659	44.3537	75.3039	80.9464	60.3657	55.9127
TFE3	ENSG00000068323.16	88.5216	89.3704	81.0044	97.1612	92.1893	90.1521	82.3225	33.1081	46.0901	37.9715	64.9976	63.355	54.6339	54.647	28.5947	37.7037	42.8216	31.066	34.1132	34.0432	75.3547	90.0879	36.1351	103.091	98.6416	79.905	45.4654	97.911	42.7029	100.836	115.998	29.2524	15.2173	34.4282	42.4603	20.3946	96.9346	38.9806	23.0541	107.398	98.726	12.534	73.3518	71.3005	54.7367	55.4851	42.0107	74.1132	30.3479	25.4054	87.7602	109.396	72.7677	102.69
WDR45	ENSG00000196998.17	55.4235	46.0843	49.1802	56.2921	53.9739	50.4277	44.5174	14.5845	21.2002	21.4363	32.7719	33.9348	25.7075	26.3782	15.5326	18.7079	21.1643	17.053	18.1806	20.062	53.4801	29.969	11.8241	64.2062	73.6744	49.2233	33.636	50.4084	27.2351	45.5576	58.619	28.4296	21.7404	32.8737	35.9066	22.1417	51.3285	41.8835	32.8541	56.7789	58.4212	21.2785	52.0909	56.4246	36.4942	40.9738	39.0375	55.4717	40.3202	12.9252	67.1029	67.4488	46.4249	49.4189
SYP	ENSG00000102003.10	3.07405	1.95768	7.94868	6.46961	5.09177	5.51232	1.78258	96.6703	197.457	92.6423	400.525	326.497	279.646	446.746	117.972	165.793	109.912	68.7031	73.5297	54.3442	2.42842	0.712307	1.17496	2.53236	2.78414	8.46702	5.98458	4.79364	1.01402	4.41161	2.88267	1.86981	0.893237	2.01001	4.81039	0.350253	4.29174	1.30912	0.564157	7.75009	2.31095	3.0732	144.84	2.06395	1.54849	1.98095	7.48712	2.38835	4.31066	2.88355	3.68562	2.91968	1.69421	0.79017
CCDC22	ENSG00000101997.12	19.7187	16.5153	17.4316	23.9538	20.8549	21.9768	23.5487	8.11919	8.91656	10.1332	33.5498	34.1646	13.7837	12.564	8.40919	9.27518	11.0614	9.14947	14.0936	8.89792	19.7756	16.1805	29.0378	27.3201	28.7155	21.3672	18.63	20.7671	20.7948	20.2194	24.9572	10.5786	8.0499	11.8712	16.3164	8.78833	23.9855	18.8074	13.1268	29.5951	25.1427	9.76038	22.6725	26.9137	22.5716	24.0458	21.2681	36.2553	17.6102	8.80368	25.9819	30.1585	22.9915	18.9236
USP27X	ENSG00000273820.1	3.13538	2.70271	3.51345	5.8522	4.62605	7.34379	6.01998	4.58489	8.84069	4.38401	45.7381	37.8792	11.1882	12.7884	3.89248	14.3489	6.43249	3.27571	2.97061	4.10699	3.18572	4.6252	2.10056	5.40056	7.7765	5.96012	3.01698	5.30318	2.58565	5.19355	7.19295	1.67709	1.11538	1.77069	2.42871	0.77724	3.75194	2.31436	1.53228	5.73879	8.4846	1.47169	11.7226	5.19237	3.45447	3.75931	3.33556	3.20217	3.0894	3.01973	3.67655	8.77668	4.53556	0.464227
SHROOM4	ENSG00000158352.15	12.4114	9.81603	2.34469	3.61226	4.70492	3.36838	4.8306	2.27222	1.36295	2.63649	0.780023	1.3628	2.52061	1.87248	3.69872	2.51091	1.72945	2.74664	14.2401	4.9589	8.60527	1.56334	0.0238409	5.1097	6.40946	2.79614	1.87826	4.30346	2.80151	4.31985	4.482	3.52117	3.9773	4.13352	5.54555	0.361257	23.9305	2.99702	1.49735	6.61035	2.43044	0.430658	1.60071	4.09073	2.45152	2.78337	1.91955	1.174	1.39313	1.08277	6.87974	7.44897	4.27975	0.189106
KDM5C	ENSG00000126012.11	34.327	31.5138	35.4617	43.5424	39.8397	42.4535	45.6715	12.2039	15.4924	14.2006	63.0013	64.0762	23.1292	21.9755	12.5665	17.5051	15.5364	11.9717	17.4787	11.2135	37.8934	40.1249	49.3285	72.6955	73.6172	39.3511	32.7982	39.204	43.9859	38.511	73.3028	17.8532	11.8485	16.5369	23.8739	13.9854	49.2291	39.62	35.6829	47.2965	77.2101	15.0628	51.9698	42.52	50.1591	51.4969	39.6603	47.1785	30.1622	27.8265	53.9156	76.8331	63.3812	24.8109
IQSEC2	ENSG00000124313.13	4.4391	3.0499	6.1693	6.45671	5.0124	4.8797	6.12378	9.17779	16.4072	11.9299	33.5972	37.8777	25.8773	22.5879	12.4746	6.2593	15.0615	8.66343	3.67988	3.58707	4.39985	5.07302	0.098831	6.44209	6.84679	5.7289	4.79833	4.51888	4.02989	4.1573	5.82383	1.89556	1.25879	3.73909	2.86071	0.433654	5.39236	6.12778	7.38133	5.47934	3.9813	2.24817	7.93659	6.47625	4.93062	4.72772	4.43357	2.65823	2.68259	8.30527	5.6721	6.92278	5.69297	0.927815
SMC1A	ENSG00000072501.17	16.8409	14.9864	11.8295	22.6508	21.2923	28.1431	20.8642	6.1007	5.43388	6.69393	34.902	26.5582	6.56313	7.43342	6.18664	6.91541	6.1317	5.97274	10.8222	7.10269	16.4696	24.3812	50.5812	22.585	29.0225	20.8273	16.0811	21.7876	18.7812	22.1366	27.4494	9.02292	6.57302	6.56202	9.48258	6.78555	19.6172	15.9486	13.5399	22.4799	26.3614	7.24363	12.3091	15.1691	17.2576	17.5811	19.835	19.6751	13.1884	11.5261	19.5682	33.3512	22.3235	6.08359
HSD17B10	ENSG00000072506.12	82.5365	82.7737	125.22	119.21	109.094	120.739	82.194	32.8913	31.9883	37.7671	44.7643	45.1437	30.6392	32.1426	31.4435	47.07	38.7411	34.9516	57.9177	47.7664	87.1648	88.1782	127.616	99.6411	98.6012	88.8267	71.2938	101.569	126.066	102.069	96.9896	67.1821	57.8551	73.4738	91.9582	141.765	76.2716	63.3616	51.7255	109.309	109.587	38.031	101.992	78.678	107.582	116.958	61.6088	69.5625	63.3763	40.454	117.061	99.9857	89.2869	34.6108
HUWE1	ENSG00000086758.15	36.8996	30.9354	35.1573	44.8964	40.555	53.1173	47.4799	16.7647	20.8538	19.8357	53.9514	55.8178	28.383	27.1575	17.3956	24.448	26.846	16.3069	23.1227	20.352	36.5122	64.7437	100.772	43.3907	47.455	45.2775	29.5837	43.486	37.3272	42.5765	48.0568	20.4396	18.0782	17.2815	26.2516	11.7851	40.0446	33.1953	41.5586	52.3191	59.7494	15.5165	50.1263	37.7657	49.2353	52.6573	33.8528	33.5807	28.47	49.1046	51.2678	57.3864	41.7278	7.19469
PHF8	ENSG00000172943.19	15.2758	12.8937	8.34503	18.0178	15.4071	17.5493	19.4028	3.50228	3.59446	4.38507	15.5047	17.1404	5.44955	4.72197	3.63617	4.92825	4.56285	3.59714	5.9413	4.11214	17.4716	9.50102	20.9427	20.9853	24.9823	15.0985	11.7735	14.6894	14.3665	14.0104	21.4015	6.39379	3.96675	6.77486	8.48575	14.0959	19.7592	14.6123	5.75935	22.7639	30.0537	8.34191	20.3424	23.2193	15.9299	16.1558	14.8751	17.3877	11.7819	59.4117	21.6556	24.2499	20.217	8.10612
FGD1	ENSG00000102302.7	8.72273	7.52759	8.4335	12.6406	10.9982	12.8071	10.3404	7.42469	8.29701	6.49874	14.7349	15.2106	10.282	9.35536	6.77844	6.26017	7.57511	5.19206	3.69745	3.60481	8.3093	17.9372	1.07523	17.8614	18.1606	12.163	6.63856	10.448	9.39132	9.97358	13.8309	4.96168	3.51481	3.98485	4.07862	0.936599	6.70105	6.26818	1.11678	9.77432	17.9809	2.38843	8.32364	10.3039	9.53903	10.9843	4.96493	4.98755	4.65736	6.59445	9.11461	18.583	12.5595	0.262422
ARHGEF9	ENSG00000131089.15	4.5715	2.89484	4.97111	22.4319	16.907	21.5039	10.104	14.4482	24.5352	19.8135	32.1019	26.3299	27.6781	36.3636	15.2365	16.9436	28.9977	12.4604	8.61746	7.61002	4.78373	4.21227	5.96269	7.77304	7.56	8.96836	6.60382	6.52068	3.77627	6.27	7.54569	9.43244	4.18452	2.94207	3.15389	1.32514	5.09167	3.806	1.06418	8.47345	9.93041	1.35514	13.6501	6.3237	5.98516	6.32608	6.17725	4.42363	3.88768	2.28865	7.1086	8.8993	5.42637	0.748577
AMER1	ENSG00000184675.9	1.98665	1.57922	1.7805	3.74329	2.93205	4.04522	2.87841	0.622762	0.899099	1.13411	4.47509	4.91454	1.38013	1.3867	0.643906	1.18708	1.26592	0.790685	0.592868	0.697885	1.82366	2.79798	6.16964	3.1662	3.715	3.69342	2.33496	3.53803	4.30628	3.41869	4.61398	1.17264	1.00967	1.319	2.14914	2.01468	2.31984	2.55181	2.4115	4.40353	9.20079	1.79764	2.00106	3.05449	2.67391	2.71083	2.42988	2.30094	2.82183	0.838179	2.85171	5.19348	3.61944	0.270376
ZC4H2	ENSG00000126970.15	3.68749	3.85461	4.66551	6.67511	5.60537	6.98883	5.63511	3.22879	3.54904	3.30596	6.87263	6.06503	4.11969	5.09546	3.13338	5.24852	3.60588	2.62289	5.11034	3.57529	4.15876	4.62208	5.19889	9.03956	7.74414	9.03627	4.72035	7.12023	2.49877	7.00619	7.35509	2.73317	1.07048	2.79832	3.75821	1.90704	3.8457	3.70084	0.675508	7.00279	8.78712	1.26756	9.1996	5.77192	3.03703	3.39813	4.40325	3.97702	3.67987	1.26332	6.35953	9.06325	5.15493	0.720476
LAS1L	ENSG00000001497.16	24.661	17.5998	16.5199	26.3852	23.7289	28.6327	26.9511	16.1138	17.8086	19.3723	88.6507	103.399	31.8065	24.5577	17.8607	21.7553	22.3495	17.1911	29.9029	20.098	23.95	20.941	33.5551	34.1896	38.3749	32.7225	17.2277	31.4533	15.4398	29.9194	38.0515	9.38588	6.11925	8.70109	14.5851	7.11023	20.0112	16.4848	8.40863	45.8652	45.4649	8.28455	22.0948	28.3524	21.0904	23.2361	18.7671	21.1263	13.4531	54.7666	28.602	43.6361	25.0699	4.45631
OPHN1	ENSG00000079482.12	7.02304	4.46215	3.57911	4.09797	4.04422	4.24438	4.93438	8.38205	9.44318	8.44727	8.96658	8.71971	9.31281	8.73929	5.81113	6.68167	10.0261	6.23379	3.45792	5.56167	6.6698	3.50972	0.026138	17.316	16.1939	5.56286	3.233	5.53625	3.16354	4.81973	6.39983	1.89193	1.32586	2.03509	2.79144	0.253079	7.7017	5.9523	1.84096	15.5878	6.62922	1.00182	5.21681	9.62608	5.2621	5.67342	2.18617	1.20096	2.90746	1.73349	6.5087	9.50274	7.78176	0.0973086
KIF4A	ENSG00000090889.11	0.352853	0.305427	0.320538	0.591826	0.567675	0.252726	0.386358	0.251853	0.281396	0.339226	0.104149	0.124309	0.450525	0.440808	0.210948	0.593934	0.265085	0.183295	0.262112	0.265752	0.245091	11.5254	24.5977	0.209847	0.486449	0.448612	1.97959	0.268256	5.07824	0.29712	0.336758	0.213396	0.0747891	0.157173	0.186238	0.0956126	0.618784	0.40256	0.0416148	0.282883	0.207454	0.0567302	0.847348	0.240761	1.71025	1.74	2.58253	4.04885	0.470355	3.84089	0.230881	0.19873	1.61953	0.425832
